rest_dma_code,fiscal_year,fiscal_week_number,OnAir_TY,Equal_TRPS_CM_TY
556,2015,7,1,157.4
556,2015,8,0,120.5
556,2015,9,0,41.3
556,2015,10,1,85.2
556,2015,11,1,184
556,2015,12,1,179.4
556,2015,13,1,184.2
556,2015,14,0,106.6
556,2015,15,1,93.1
556,2015,16,1,170.8
556,2015,17,1,157.4
556,2015,18,1,188.3
556,2015,19,1,225.3
556,2015,20,1,196.8
556,2015,21,1,184.2
556,2015,22,0,106.6
556,2015,23,0,38.8
556,2015,24,0,14.5
556,2015,25,0,0
556,2015,26,0,0
556,2015,27,1,67.8
556,2015,28,1,184
556,2015,29,1,179.4
556,2015,30,1,184.2
556,2015,31,1,174.4
556,2015,32,1,222.8
556,2015,33,1,193.9
556,2015,34,1,184.2
556,2015,35,0,106.6
556,2015,36,0,38.8
556,2015,37,1,68.8
556,2015,38,1,156.3
556,2015,39,1,157.4
556,2015,40,1,188.3
556,2015,41,1,225.3
556,2015,42,1,196.8
556,2015,43,1,184.5
556,2015,44,1,131.9
556,2015,45,1,157.7
556,2015,46,1,214.8
556,2015,47,1,195.5
556,2015,48,0,159.2
556,2015,49,0,49.6
556,2015,50,0,25
556,2015,51,0,0
556,2015,52,0,0
556,2016,1,0,0
556,2016,2,1,56.3
556,2016,3,1,168.8
556,2016,4,1,178.1
556,2016,5,0,131.2
556,2016,6,1,103.2
556,2016,7,1,187.6
556,2016,8,1,178.1
556,2016,9,1,198
556,2016,10,1,224.9
556,2016,11,1,182.5
556,2016,12,1,157.2
556,2016,13,1,142.2
556,2016,14,1,194.9
556,2016,15,1,163.6
556,2016,16,1,149.7
556,2016,17,1,93.1
556,2016,18,1,122
556,2016,19,1,192.3
556,2016,20,1,157.9
556,2016,21,1,143.3
556,2016,22,0,73.4
556,2016,23,1,83
556,2016,24,1,177.6
556,2016,25,1,178.1
556,2016,26,0,131.2
556,2016,27,1,112.2
556,2016,28,1,192.8
556,2016,29,1,159.9
556,2016,30,1,153.7
556,2016,31,1,144.7
556,2016,32,1,203.5
556,2016,33,1,169.3
556,2016,34,1,153.7
556,2016,35,1,144.9
556,2016,36,1,204
556,2016,37,1,169.5
556,2016,38,1,154.1
556,2016,39,1,149.9
556,2016,40,1,216.6
556,2016,41,1,181.8
556,2016,42,1,166.5
556,2016,43,0,90.1
556,2016,44,1,103.4
556,2016,45,1,190.6
556,2016,46,1,165.5
556,2016,47,1,158.7
556,2016,48,1,139
556,2016,49,1,199.5
556,2016,50,1,188
556,2016,51,0,131.2
556,2016,52,0,46.9
556,2017,1,0,18.8
556,2017,2,1,56.3
556,2017,3,1,168.8
556,2017,4,1,178.1
556,2017,5,1,182
556,2017,6,1,193.2
556,2017,7,1,179.5
556,2017,8,1,173.1
556,2017,9,1,191.6
556,2017,10,1,264.8
556,2017,11,1,254.8
556,2017,12,1,240.7
556,2017,13,1,226.6
556,2017,14,1,259.6
556,2017,15,1,194.1
556,2017,16,1,159.3
556,2017,17,1,85.7
556,2017,18,1,119.9
556,2017,19,1,220.1
556,2017,20,1,189.6
556,2017,21,1,177
556,2017,22,0,90.7
556,2017,23,1,89.7
556,2017,24,1,179.4
556,2017,25,1,178.1
556,2017,26,0,131.2
556,2017,27,1,123.9
556,2017,28,1,222.1
556,2017,29,1,187.5
556,2017,30,1,188.9
556,2017,31,1,172.9
556,2017,32,1,235.7
556,2017,33,1,227.5
556,2017,34,1,259.8
556,2017,35,1,248.1
556,2017,36,1,312.4
556,2017,37,1,246.1
556,2017,38,1,204.5
556,2017,39,1,175.6
556,2017,40,1,228.5
556,2017,41,1,188.2
556,2017,42,1,163.9
556,2017,43,1,161.1
556,2017,44,1,225.8
556,2017,45,1,204.2
556,2017,46,1,172
556,2017,47,1,89.3
556,2017,48,1,84.6
556,2017,49,0,114.6
556,2017,50,0,26.3
556,2017,51,0,26.3
556,2017,52,0,0
556,2018,1,0,0
556,2018,2,0,0
556,2018,3,0,0
556,2018,4,1,66
556,2018,5,1,198
556,2018,6,1,209
556,2018,7,1,214.3
556,2018,8,1,231.3
556,2018,9,1,208.6
556,2018,10,1,208
556,2018,11,1,225.2
556,2018,12,1,214.3
556,2018,13,1,201.9
556,2018,14,1,183
556,2018,15,1,186.1
556,2018,16,1,165.1
556,2018,17,1,146.8
556,2018,18,1,138.9
556,2018,19,1,171.1
556,2018,20,1,157.4
556,2018,21,1,146.4
556,2018,22,0,89.1
556,2018,23,1,81.8
556,2018,24,1,153.4
556,2018,25,1,141.4
556,2018,26,1,142.9
556,2018,27,1,113.9
556,2018,28,1,155.9
556,2018,29,1,266.8
556,2018,30,1,248.9
556,2018,31,1,166.8
556,2018,32,1,134.4
556,2018,33,1,160.3
556,2018,34,1,148.8
556,2018,35,1,149.1
556,2018,36,0,93.2
556,2018,37,1,77.6
556,2018,38,1,144.3
556,2018,39,1,147.1
556,2018,40,1,156
556,2018,41,1,127
556,2018,42,0,85.7
556,2018,43,1,82.6
556,2018,44,1,170.8
556,2018,45,1,170
556,2018,46,1,167.4
556,2018,47,0,94.6
556,2018,48,1,100.9
556,2018,49,1,209.9
556,2018,50,1,209
556,2018,51,0,154
556,2018,52,0,55
557,2015,1,1,156.8
557,2015,2,1,208.9
557,2015,3,1,203.1
557,2015,4,1,197.5
557,2015,5,1,168.6
557,2015,6,1,162.6
557,2015,7,1,231.9
557,2015,8,1,208.9
557,2015,9,1,203.3
557,2015,10,1,295.1
557,2015,11,1,473.1
557,2015,12,1,456.2
557,2015,13,1,427.4
557,2015,14,1,347
557,2015,15,1,301
557,2015,16,1,260.8
557,2015,17,1,209.1
557,2015,18,1,300.9
557,2015,19,1,473.1
557,2015,20,1,456.2
557,2015,21,1,427.4
557,2015,22,1,347
557,2015,23,1,289.5
557,2015,24,1,249.3
557,2015,25,1,226.3
557,2015,26,1,197.5
557,2015,27,1,295.1
557,2015,28,1,473.1
557,2015,29,1,479.2
557,2015,30,1,484.9
557,2015,31,1,461.8
557,2015,32,1,536.3
557,2015,33,1,479.2
557,2015,34,1,427.4
557,2015,35,1,347
557,2015,36,1,289.5
557,2015,37,1,249.3
557,2015,38,1,226.3
557,2015,39,1,197.5
557,2015,40,1,295.1
557,2015,41,1,450.1
557,2015,42,1,410.2
557,2015,43,1,416.2
557,2015,44,1,319.3
557,2015,45,1,349.9
557,2015,46,1,498.5
557,2015,47,1,464.1
557,2015,48,1,397.9
557,2015,49,1,279.4
557,2015,50,1,261.7
557,2015,51,1,197.6
557,2015,52,1,197.6
557,2016,1,1,162.9
557,2016,2,1,232.4
557,2016,3,1,209
557,2016,4,1,203.4
557,2016,5,1,203.3
557,2016,6,1,220.6
557,2016,7,1,214.8
557,2016,8,1,197.5
557,2016,9,1,294.3
557,2016,10,1,467.1
557,2016,11,1,438.3
557,2016,12,1,395.8
557,2016,13,1,377.9
557,2016,14,1,440.3
557,2016,15,1,385.7
557,2016,16,1,369.5
557,2016,17,1,273.5
557,2016,18,1,307.8
557,2016,19,1,448.7
557,2016,20,1,373
557,2016,21,1,367.7
557,2016,22,1,249.8
557,2016,23,1,194.4
557,2016,24,1,254.5
557,2016,25,1,232.5
557,2016,26,1,209.3
557,2016,27,1,298.2
557,2016,28,1,462.1
557,2016,29,1,434.1
557,2016,30,1,391.6
557,2016,31,1,392.4
557,2016,32,1,497
557,2016,33,1,445.2
557,2016,34,1,391.6
557,2016,35,1,381.2
557,2016,36,1,462.8
557,2016,37,1,416.1
557,2016,38,1,380.3
557,2016,39,1,322.3
557,2016,40,1,301.4
557,2016,41,1,237.1
557,2016,42,1,202.7
557,2016,43,1,159.4
557,2016,44,1,216
557,2016,45,1,277.4
557,2016,46,1,242.9
557,2016,47,1,217.9
557,2016,48,1,179.5
557,2016,49,1,213.2
557,2016,50,1,191
557,2016,51,1,192.5
557,2016,52,0,130.1
557,2017,1,1,100.7
557,2017,2,1,178.7
557,2017,3,1,166.8
557,2017,4,1,186.6
557,2017,5,1,207.7
557,2017,6,1,260.9
557,2017,7,1,256.1
557,2017,8,1,257.4
557,2017,9,1,273.2
557,2017,10,1,344.9
557,2017,11,1,346.1
557,2017,12,1,355.1
557,2017,13,1,315.4
557,2017,14,1,286.8
557,2017,15,1,206.6
557,2017,16,1,156.2
557,2017,17,1,84.1
557,2017,18,1,138.7
557,2017,19,1,279.8
557,2017,20,1,260.7
557,2017,21,1,259
557,2017,22,1,174.6
557,2017,23,1,150.9
557,2017,24,1,193.2
557,2017,25,1,177.7
557,2017,26,1,151.3
557,2017,27,1,205.2
557,2017,28,1,296.4
557,2017,29,1,275.1
557,2017,30,1,270.7
557,2017,31,1,255.3
557,2017,32,1,316.8
557,2017,33,1,309
557,2017,34,1,340.9
557,2017,35,1,336.2
557,2017,36,1,412.3
557,2017,37,1,350.8
557,2017,38,1,313.3
557,2017,39,1,290.2
557,2017,40,1,352
557,2017,41,1,309.6
557,2017,42,1,278.7
557,2017,43,1,267.6
557,2017,44,1,322.4
557,2017,45,1,308.4
557,2017,46,1,277
557,2017,47,1,199.7
557,2017,48,1,165.9
557,2017,49,1,189.9
557,2017,50,1,182.4
557,2017,51,1,163.1
557,2017,52,0,114.5
557,2018,1,0,38
557,2018,2,1,46.8
557,2018,3,1,103.1
557,2018,4,1,155.1
557,2018,5,1,158.1
557,2018,6,1,150.3
557,2018,7,1,215.6
557,2018,8,1,322.2
557,2018,9,1,322.9
557,2018,10,1,320.9
557,2018,11,1,302.7
557,2018,12,1,275.2
557,2018,13,1,253.1
557,2018,14,1,247.4
557,2018,15,1,276.9
557,2018,16,1,260.6
557,2018,17,1,250.1
557,2018,18,1,239.8
557,2018,19,1,275.5
557,2018,20,1,258.8
557,2018,21,1,249.9
557,2018,22,1,179.1
557,2018,23,1,170.7
557,2018,24,1,263.5
557,2018,25,1,248.2
557,2018,26,1,251.4
557,2018,27,0,168.6
557,2018,28,1,128.4
557,2018,29,1,236.1
557,2018,30,1,217.6
557,2018,31,1,206.8
557,2018,32,1,221.5
557,2018,33,1,261.2
557,2018,34,1,253.8
557,2018,35,1,257
557,2018,36,1,199
557,2018,37,1,177.7
557,2018,38,1,257.9
557,2018,39,1,260
557,2018,40,1,275.9
557,2018,41,1,246.9
557,2018,42,1,194.1
557,2018,43,1,182.8
557,2018,44,1,283.8
557,2018,45,1,280.1
557,2018,46,1,282
557,2018,47,1,198.1
557,2018,48,1,154.4
557,2018,49,1,183.1
557,2018,50,1,157.9
557,2018,51,1,157.9
557,2018,52,1,142.1
559,2015,1,0,0
559,2015,2,0,0
559,2015,3,0,0
559,2015,4,0,0
559,2015,5,0,0
559,2015,6,0,0
559,2015,7,0,0
559,2015,8,0,0
559,2015,9,0,0
559,2015,10,1,84.5
559,2015,11,1,229.5
559,2015,12,1,223.8
559,2015,13,1,229.9
559,2015,14,0,133.1
559,2015,15,0,48.4
559,2015,16,0,18.1
559,2015,17,0,0
559,2015,18,1,84.5
559,2015,19,1,229.5
559,2015,20,1,223.8
559,2015,21,1,229.9
559,2015,22,0,133.1
559,2015,23,0,48.4
559,2015,24,0,18.1
559,2015,25,0,0
559,2015,26,0,0
559,2015,27,1,84.5
559,2015,28,1,229.5
559,2015,29,1,223.8
559,2015,30,1,229.9
559,2015,31,1,217.6
559,2015,32,1,277.9
559,2015,33,1,241.9
559,2015,34,1,229.9
559,2015,35,0,133.1
559,2015,36,0,48.4
559,2015,37,0,18.1
559,2015,38,0,0
559,2015,39,0,0
559,2015,40,1,84.5
559,2015,41,1,229.5
559,2015,42,1,223.8
559,2015,43,1,230.4
559,2015,44,1,165.1
559,2015,45,1,197.2
559,2015,46,1,268.4
559,2015,47,1,244.3
559,2015,48,0,199.1
559,2015,49,0,62.1
559,2015,50,0,31.3
559,2015,51,0,0
559,2015,52,0,0
559,2016,1,0,0
559,2016,2,0,0
559,2016,3,0,0
559,2016,4,0,0
559,2016,5,0,0
559,2016,6,0,0
559,2016,7,0,0
559,2016,8,0,0
559,2016,9,1,83.3
559,2016,10,1,222
559,2016,11,1,204.1
559,2016,12,1,196.2
559,2016,13,1,177.6
559,2016,14,1,243.5
559,2016,15,1,204.5
559,2016,16,1,187.2
559,2016,17,1,116.6
559,2016,18,1,152.4
559,2016,19,1,239.4
559,2016,20,1,196.7
559,2016,21,1,178.8
559,2016,22,0,91.4
559,2016,23,0,33.3
559,2016,24,0,10.9
559,2016,25,0,0
559,2016,26,0,0
559,2016,27,1,81.3
559,2016,28,1,216.8
559,2016,29,1,199.4
559,2016,30,1,191.5
559,2016,31,1,180
559,2016,32,1,253.5
559,2016,33,1,211
559,2016,34,1,191.5
559,2016,35,1,180.5
559,2016,36,1,254.5
559,2016,37,1,211.3
559,2016,38,1,192
559,2016,39,1,185.2
559,2016,40,1,266.4
559,2016,41,1,223.1
559,2016,42,1,204.1
559,2016,43,0,108.7
559,2016,44,1,126.8
559,2016,45,1,237.3
559,2016,46,1,206.8
559,2016,47,1,198.4
559,2016,48,0,103
559,2016,49,0,38.3
559,2016,50,0,12.3
559,2016,51,0,0
559,2016,52,0,0
559,2017,1,0,0
559,2017,2,0,0
559,2017,3,0,0
559,2017,4,0,0
559,2017,5,1,58
559,2017,6,1,167
559,2017,7,1,183.3
559,2017,8,1,197.5
559,2017,9,1,218.1
559,2017,10,1,301.2
559,2017,11,1,290.1
559,2017,12,1,274.5
559,2017,13,1,258.5
559,2017,14,1,296.2
559,2017,15,1,221.5
559,2017,16,1,182
559,2017,17,1,98
559,2017,18,1,136.5
559,2017,19,1,251
559,2017,20,1,216.2
559,2017,21,1,201.6
559,2017,22,0,103.4
559,2017,23,0,38
559,2017,24,0,12.1
559,2017,25,0,0
559,2017,26,0,0
559,2017,27,1,88
559,2017,28,1,232.3
559,2017,29,1,214
559,2017,30,1,215.4
559,2017,31,1,197.2
559,2017,32,1,268.7
559,2017,33,1,259.5
559,2017,34,1,296.5
559,2017,35,1,283.4
559,2017,36,1,356.6
559,2017,37,1,281.2
559,2017,38,1,233.3
559,2017,39,1,199.2
559,2017,40,1,257.8
559,2017,41,1,212.2
559,2017,42,1,186.2
559,2017,43,1,183.2
559,2017,44,1,256.8
559,2017,45,1,230.2
559,2017,46,1,193.9
559,2017,47,1,100.6
559,2017,48,1,93.7
559,2017,49,0,125.9
559,2017,50,0,28.8
559,2017,51,0,28.8
559,2017,52,0,0
559,2018,1,0,0
559,2018,2,0,0
559,2018,3,0,0
559,2018,4,0,0
559,2018,5,0,0
559,2018,6,0,0
559,2018,7,1,78.3
559,2018,8,1,228.5
559,2018,9,1,241.4
559,2018,10,1,266.6
559,2018,11,1,281.6
559,2018,12,1,262.9
559,2018,13,1,249.1
559,2018,14,1,228.2
559,2018,15,1,226
559,2018,16,1,201.8
559,2018,17,1,182.9
559,2018,18,1,173.3
559,2018,19,1,208.8
559,2018,20,1,192.2
559,2018,21,1,182.4
559,2018,22,0,112.5
559,2018,23,1,104
559,2018,24,1,195.3
559,2018,25,1,180.3
559,2018,26,1,183.9
559,2018,27,0,118
559,2018,28,1,58.6
559,2018,29,1,72.2
559,2018,30,1,63.9
559,2018,31,1,73
559,2018,32,1,113.7
559,2018,33,1,183.7
559,2018,34,1,182.6
559,2018,35,1,186.1
559,2018,36,0,117.8
559,2018,37,1,94.9
559,2018,38,1,172.7
559,2018,39,1,175.3
559,2018,40,1,190.9
559,2018,41,1,160.7
559,2018,42,0,109.7
559,2018,43,1,100.9
559,2018,44,1,202.6
559,2018,45,1,200.5
559,2018,46,1,202.4
559,2018,47,0,117.4
559,2018,48,0,43.2
559,2018,49,0,15.4
559,2018,50,0,0
559,2018,51,0,0
559,2018,52,0,0
560,2015,1,0,50.1
560,2015,2,0,22.3
560,2015,3,0,0
560,2015,4,0,0
560,2015,5,0,0
560,2015,6,1,61
560,2015,7,1,167.8
560,2015,8,1,167.8
560,2015,9,1,175.7
560,2015,10,1,169.3
560,2015,11,1,206.6
560,2015,12,1,179.2
560,2015,13,1,168.1
560,2015,14,1,158.2
560,2015,15,1,202.9
560,2015,16,1,180.3
560,2015,17,1,174.8
560,2015,18,1,168.6
560,2015,19,1,206.4
560,2015,20,1,179.1
560,2015,21,1,168.1
560,2015,22,0,97.2
560,2015,23,0,35.4
560,2015,24,0,13.3
560,2015,25,0,0
560,2015,26,0,0
560,2015,27,1,62
560,2015,28,1,168.3
560,2015,29,1,163.8
560,2015,30,1,168.1
560,2015,31,1,159.2
560,2015,32,1,203.7
560,2015,33,1,177.1
560,2015,34,1,168.1
560,2015,35,0,97.2
560,2015,36,1,86.9
560,2015,37,1,162.8
560,2015,38,1,165.3
560,2015,39,1,183.4
560,2015,40,1,191.1
560,2015,41,1,212.2
560,2015,42,1,184.4
560,2015,43,1,168.4
560,2015,44,1,120.5
560,2015,45,1,144.5
560,2015,46,1,197.1
560,2015,47,1,179.5
560,2015,48,0,145.9
560,2015,49,0,45.5
560,2015,50,0,22.9
560,2015,51,0,0
560,2015,52,0,0
560,2016,1,0,0
560,2016,2,0,0
560,2016,3,0,0
560,2016,4,0,0
560,2016,5,1,56
560,2016,6,1,157.8
560,2016,7,1,165.3
560,2016,8,1,172.9
560,2016,9,1,167.8
560,2016,10,1,201
560,2016,11,1,165.1
560,2016,12,1,143.9
560,2016,13,1,130.3
560,2016,14,1,178.5
560,2016,15,1,150.1
560,2016,16,1,137.2
560,2016,17,1,85.3
560,2016,18,1,111.8
560,2016,19,1,175.9
560,2016,20,1,144.5
560,2016,21,1,131.2
560,2016,22,0,67.2
560,2016,23,1,75.9
560,2016,24,1,157.5
560,2016,25,1,165.3
560,2016,26,1,178.1
560,2016,27,1,193.9
560,2016,28,1,247.3
560,2016,29,1,219.4
560,2016,30,1,203.7
560,2016,31,1,179.2
560,2016,32,1,201.6
560,2016,33,1,162.7
560,2016,34,1,140.7
560,2016,35,1,132.4
560,2016,36,1,186.8
560,2016,37,1,155
560,2016,38,1,141.2
560,2016,39,1,136.9
560,2016,40,1,198.1
560,2016,41,1,166.4
560,2016,42,1,152.8
560,2016,43,0,82.4
560,2016,44,1,94.1
560,2016,45,1,174.2
560,2016,46,1,162.2
560,2016,47,1,177.4
560,2016,48,1,169.2
560,2016,49,1,230.8
560,2016,50,1,223.3
560,2016,51,1,223.2
560,2016,52,1,158.6
560,2017,1,0,77.1
560,2017,2,0,28.3
560,2017,3,0,6.5
560,2017,4,0,0
560,2017,5,1,53.8
560,2017,6,1,154.8
560,2017,7,1,169.9
560,2017,8,1,183.3
560,2017,9,1,216.4
560,2017,10,1,320.5
560,2017,11,1,315.2
560,2017,12,1,306.9
560,2017,13,1,278.2
560,2017,14,1,287.3
560,2017,15,1,211.7
560,2017,16,1,168.7
560,2017,17,1,90.9
560,2017,18,1,140.6
560,2017,19,1,260.8
560,2017,20,1,207.4
560,2017,21,1,193.9
560,2017,22,1,134.7
560,2017,23,1,163.3
560,2017,24,1,180.2
560,2017,25,1,171
560,2017,26,1,132.6
560,2017,27,1,182.9
560,2017,28,1,281.7
560,2017,29,1,254.8
560,2017,30,1,249.2
560,2017,31,1,219.5
560,2017,32,1,261.4
560,2017,33,1,246.8
560,2017,34,1,275.2
560,2017,35,1,262.7
560,2017,36,1,330.3
560,2017,37,1,260.6
560,2017,38,1,216.2
560,2017,39,1,185
560,2017,40,1,240
560,2017,41,1,197.7
560,2017,42,1,173.1
560,2017,43,1,170
560,2017,44,1,238.5
560,2017,45,1,214.3
560,2017,46,1,180.3
560,2017,47,1,93.6
560,2017,48,1,87.6
560,2017,49,0,118.1
560,2017,50,0,27
560,2017,51,0,27
560,2017,52,0,0
560,2018,1,0,0
560,2018,2,0,0
560,2018,3,0,0
560,2018,4,1,29
560,2018,5,1,85
560,2018,6,1,95.5
560,2018,7,1,140.5
560,2018,8,1,197.8
560,2018,9,1,193.8
560,2018,10,1,200.2
560,2018,11,1,213.7
560,2018,12,1,201.1
560,2018,13,1,190.3
560,2018,14,1,173.4
560,2018,15,1,173.6
560,2018,16,1,154.2
560,2018,17,1,138.7
560,2018,18,1,131.5
560,2018,19,1,160
560,2018,20,1,146.9
560,2018,21,1,138.4
560,2018,22,0,85
560,2018,23,1,78.4
560,2018,24,1,147.3
560,2018,25,1,135.9
560,2018,26,1,138
560,2018,27,0,88.5
560,2018,28,1,86.9
560,2018,29,1,172.5
560,2018,30,1,160.9
560,2018,31,1,163.2
560,2018,32,1,149.8
560,2018,33,1,162.2
560,2018,34,1,148.2
560,2018,35,1,141.3
560,2018,36,0,88.9
560,2018,37,1,72.6
560,2018,38,1,133.3
560,2018,39,1,135.5
560,2018,40,1,145.9
560,2018,41,1,121.2
560,2018,42,0,82.4
560,2018,43,1,77.2
560,2018,44,1,157.1
560,2018,45,1,156.1
560,2018,46,1,155.8
560,2018,47,0,89.4
560,2018,48,1,59.9
560,2018,49,1,90.3
560,2018,50,1,85.5
560,2018,51,1,90.2
560,2018,52,0,62.2
561,2015,1,0,42.3
561,2015,2,0,16.9
561,2015,3,0,0
561,2015,4,0,0
561,2015,5,0,0
561,2015,6,1,67.5
561,2015,7,1,185.8
561,2015,8,1,186.1
561,2015,9,1,194.5
561,2015,10,1,186.1
561,2015,11,1,226.3
561,2015,12,1,196.3
561,2015,13,1,184.2
561,2015,14,1,174.4
561,2015,15,1,225.1
561,2015,16,1,200.7
561,2015,17,1,194.6
561,2015,18,1,186.1
561,2015,19,1,226.3
561,2015,20,1,196.3
561,2015,21,1,184.2
561,2015,22,0,106.6
561,2015,23,0,38.8
561,2015,24,0,14.5
561,2015,25,0,0
561,2015,26,0,0
561,2015,27,1,67.8
561,2015,28,1,184
561,2015,29,1,179.4
561,2015,30,1,184.2
561,2015,31,1,174.4
561,2015,32,1,222.8
561,2015,33,1,193.9
561,2015,34,1,184.2
561,2015,35,0,106.6
561,2015,36,1,107.1
561,2015,37,1,202.3
561,2015,38,1,187.9
561,2015,39,1,196.5
561,2015,40,1,203.5
561,2015,41,1,274.7
561,2015,42,1,252.5
561,2015,43,1,248.5
561,2015,44,1,179.9
561,2015,45,1,189.7
561,2015,46,1,270.8
561,2015,47,1,251.5
561,2015,48,1,223.2
561,2015,49,1,181.1
561,2015,50,1,274.5
561,2015,51,1,249.3
561,2015,52,1,257.6
561,2016,1,0,120.6
561,2016,2,0,40.4
561,2016,3,0,15.6
561,2016,4,0,0
561,2016,5,1,67.5
561,2016,6,1,185.8
561,2016,7,1,186.1
561,2016,8,1,194.5
561,2016,9,1,200.8
561,2016,10,1,267.6
561,2016,11,1,235.7
561,2016,12,1,220.2
561,2016,13,1,189.4
561,2016,14,1,210.7
561,2016,15,1,171.5
561,2016,16,1,149.7
561,2016,17,1,93.1
561,2016,18,1,122
561,2016,19,1,192.3
561,2016,20,1,157.9
561,2016,21,1,163.8
561,2016,22,1,182.7
561,2016,23,1,241.7
561,2016,24,1,240.9
561,2016,25,1,222
561,2016,26,1,196.2
561,2016,27,1,200.2
561,2016,28,1,263.9
561,2016,29,1,232
561,2016,30,1,216.6
561,2016,31,1,191.9
561,2016,32,1,219.3
561,2016,33,1,177.2
561,2016,34,1,153.7
561,2016,35,1,144.9
561,2016,36,1,204
561,2016,37,1,169.5
561,2016,38,1,154.1
561,2016,39,1,149.4
561,2016,40,1,215.1
561,2016,41,1,180.3
561,2016,42,1,165.4
561,2016,43,0,89.1
561,2016,44,1,102.6
561,2016,45,1,190.3
561,2016,46,1,178.4
561,2016,47,1,195.4
561,2016,48,1,189.2
561,2016,49,1,263.4
561,2016,50,1,245.9
561,2016,51,1,245.5
561,2016,52,1,183.1
561,2017,1,1,128.3
561,2017,2,1,99.8
561,2017,3,1,85.2
561,2017,4,1,81.4
561,2017,5,1,109.9
561,2017,6,1,166.2
561,2017,7,1,170.3
561,2017,8,1,173.1
561,2017,9,1,203.3
561,2017,10,1,300.1
561,2017,11,1,296.2
561,2017,12,1,288.4
561,2017,13,1,262.4
561,2017,14,1,271.6
561,2017,15,1,200.1
561,2017,16,1,159.3
561,2017,17,1,85.7
561,2017,18,1,131.9
561,2017,19,1,256.1
561,2017,20,1,231.6
561,2017,21,1,225
561,2017,22,1,138.7
561,2017,23,1,133.9
561,2017,24,1,201.6
561,2017,25,1,176.6
561,2017,26,1,158.3
561,2017,27,1,181.6
561,2017,28,1,269.2
561,2017,29,1,240.1
561,2017,30,1,235
561,2017,31,1,219.4
561,2017,32,1,283.1
561,2017,33,1,275.2
561,2017,34,1,307.8
561,2017,35,1,284.1
561,2017,36,1,324.4
561,2017,37,1,252.1
561,2017,38,1,204.5
561,2017,39,1,175.1
561,2017,40,1,226.8
561,2017,41,1,186.5
561,2017,42,1,163.3
561,2017,43,1,160.7
561,2017,44,1,236.8
561,2017,45,1,237.2
561,2017,46,1,211
561,2017,47,1,134.8
561,2017,48,1,117.7
561,2017,49,1,158
561,2017,50,1,125.7
561,2017,51,1,115.2
561,2017,52,1,90.8
561,2018,1,0,65.7
561,2018,2,0,29.4
561,2018,3,1,37.6
561,2018,4,1,78.7
561,2018,5,1,86.2
561,2018,6,1,94.3
561,2018,7,1,133.8
561,2018,8,1,217.2
561,2018,9,1,216.9
561,2018,10,1,227.6
561,2018,11,1,240.7
561,2018,12,1,225.2
561,2018,13,1,213.3
561,2018,14,1,195.6
561,2018,15,1,194.2
561,2018,16,1,172.7
561,2018,17,1,155.8
561,2018,18,1,163.4
561,2018,19,1,225.7
561,2018,20,1,218.6
561,2018,21,1,217.6
561,2018,22,0,142.4
561,2018,23,1,104
561,2018,24,1,174.2
561,2018,25,1,153.8
561,2018,26,1,157
561,2018,27,0,100.9
561,2018,28,1,103.7
561,2018,29,1,203.4
561,2018,30,1,179.1
561,2018,31,1,164.1
561,2018,32,1,145.1
561,2018,33,1,220.6
561,2018,34,1,213.5
561,2018,35,1,224.4
561,2018,36,0,149.6
561,2018,37,1,97.6
561,2018,38,1,156.5
561,2018,39,1,151.3
561,2018,40,1,164.6
561,2018,41,1,137.6
561,2018,42,0,93.6
561,2018,43,1,86.9
561,2018,44,1,174.8
561,2018,45,1,173.1
561,2018,46,1,174.7
561,2018,47,0,100.8
561,2018,48,1,66.4
561,2018,49,1,98.6
561,2018,50,1,92.4
561,2018,51,1,95.9
561,2018,52,0,65.9
563,2015,1,0,49.6
563,2015,2,0,24.8
563,2015,3,0,0
563,2015,4,1,58.8
563,2015,5,1,171
563,2015,6,1,184.9
563,2015,7,1,191.2
563,2015,8,0,127.1
563,2015,9,0,43.3
563,2015,10,1,82.5
563,2015,11,1,177.5
563,2015,12,1,183.3
563,2015,13,1,181.9
563,2015,14,1,158.4
563,2015,15,1,209.7
563,2015,16,1,193.8
563,2015,17,1,191.1
563,2015,18,1,192.7
563,2015,19,1,222
563,2015,20,1,204
563,2015,21,1,184.8
563,2015,22,0,102.8
563,2015,23,1,97.4
563,2015,24,1,183.8
563,2015,25,1,183.5
563,2015,26,1,193.2
563,2015,27,1,194.5
563,2015,28,1,221.2
563,2015,29,1,202.5
563,2015,30,1,183.7
563,2015,31,1,166.2
563,2015,32,1,214.4
563,2015,33,1,194.8
563,2015,34,1,184
563,2015,35,0,105
563,2015,36,1,89.6
563,2015,37,1,166.1
563,2015,38,1,176.4
563,2015,39,1,199.3
563,2015,40,1,213.2
563,2015,41,1,228.6
563,2015,42,1,209.8
563,2015,43,1,197.5
563,2015,44,1,148.5
563,2015,45,1,152
563,2015,46,1,209.8
563,2015,47,1,196.6
563,2015,48,1,178.6
563,2015,49,1,162.3
563,2015,50,1,280
563,2015,51,1,300.5
563,2015,52,1,270.2
563,2016,1,1,142.8
563,2016,2,1,203.3
563,2016,3,1,179.7
563,2016,4,1,189
563,2016,5,1,204.2
563,2016,6,1,240.1
563,2016,7,1,233
563,2016,8,1,215.1
563,2016,9,1,210.7
563,2016,10,1,239.6
563,2016,11,1,214.4
563,2016,12,1,200.8
563,2016,13,1,178.5
